InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month
546220,22723,SET OF 6 HERB TINS SKETCHBOOK,5,2011-03-10 12:16:00,3.95,16745.0,United Kingdom,19.75,2011,3
557011,21240,BLUE POLKADOT CUP,16,2011-06-16 11:50:00,0.85,16279.0,United Kingdom,13.6,2011,6
551876,82600,NO SINGING METAL SIGN,12,2011-05-05 08:18:00,2.1,14867.0,United Kingdom,25.200000000000003,2011,5
545162,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2011-02-28 13:35:00,2.1,16187.0,United Kingdom,12.6,2011,2
536851,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-12-03 09:49:00,0.65,12967.0,United Kingdom,7.800000000000001,2010,12
540992,21062,PARTY INVITES SPACEMAN,4,2011-01-12 16:57:00,0.85,17364.0,United Kingdom,3.4,2011,1
555477,23201,JUMBO BAG ALPHABET,10,2011-06-03 12:26:00,2.08,12359.0,Cyprus,20.8,2011,6
545721,22553,PLASTERS IN TIN SKULLS,1,2011-03-07 10:52:00,1.65,15039.0,United Kingdom,1.65,2011,3
547362,20750,RED RETROSPOT MINI CASES,24,2011-03-22 12:33:00,6.35,13694.0,United Kingdom,152.39999999999998,2011,3
552365,23199,JUMBO BAG APPLES,2,2011-05-09 12:25:00,2.08,16440.0,United Kingdom,4.16,2011,5
541038,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-01-13 12:10:00,2.95,16395.0,United Kingdom,2.95,2011,1
552042,22066,LOVE HEART TRINKET POT,48,2011-05-06 09:00:00,0.39,13952.0,United Kingdom,18.72,2011,5
546246,22960,JAM MAKING SET WITH JARS,6,2011-03-10 13:28:00,4.25,14841.0,United Kingdom,25.5,2011,3
557960,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,2011-06-23 19:46:00,7.9,15453.0,United Kingdom,15.8,2011,6
558105,22383,LUNCH BAG SUKI DESIGN ,3,2011-06-26 14:54:00,1.65,15644.0,United Kingdom,4.949999999999999,2011,6
555531,22417,PACK OF 60 SPACEBOY CAKE CASES,72,2011-06-05 11:53:00,0.55,12678.0,France,39.6,2011,6
544607,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-02-22 10:00:00,4.95,13862.0,United Kingdom,14.85,2011,2
554264,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-05-23 12:35:00,2.95,15602.0,United Kingdom,17.700000000000003,2011,5
555647,23174,REGENCY SUGAR BOWL GREEN,6,2011-06-06 13:43:00,4.15,12957.0,United Kingdom,24.9,2011,6
545398,22727,ALARM CLOCK BAKELIKE RED ,12,2011-03-02 11:43:00,3.75,13722.0,United Kingdom,45.0,2011,3
543355,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2011-02-07 13:50:00,1.45,16033.0,United Kingdom,5.8,2011,2
554630,22807,SET OF 6 T-LIGHTS TOADSTOOLS,2,2011-05-25 11:34:00,2.95,13268.0,United Kingdom,5.9,2011,5
538811,20724,RED RETROSPOT CHARLOTTE BAG,10,2010-12-14 12:22:00,0.85,13178.0,United Kingdom,8.5,2010,12
544294,22037,ROBOT BIRTHDAY CARD,12,2011-02-17 12:42:00,0.42,15601.0,United Kingdom,5.04,2011,2
566213,22271,FELTCRAFT DOLL ROSIE,6,2011-09-09 15:09:00,2.95,14895.0,United Kingdom,17.700000000000003,2011,9
559513,21989,PACK OF 20 SKULL PAPER NAPKINS,2,2011-07-08 15:56:00,0.85,14534.0,United Kingdom,1.7,2011,7
554636,84991,60 TEATIME FAIRY CAKE CASES,24,2011-05-25 11:52:00,0.55,16763.0,United Kingdom,13.2,2011,5
540405,22499,WOODEN UNION JACK BUNTING,48,2011-01-07 09:50:00,4.95,14828.0,United Kingdom,237.6,2011,1
547350,21912,VINTAGE SNAKES & LADDERS,4,2011-03-22 12:05:00,3.75,17272.0,United Kingdom,15.0,2011,3
560991,23291,DOLLY GIRL CHILDRENS CUP,8,2011-07-22 13:29:00,1.25,12438.0,Norway,10.0,2011,7
554080,22175,PINK OWL SOFT TOY,1,2011-05-22 11:42:00,2.95,16931.0,United Kingdom,2.95,2011,5
552287,23206,LUNCH BAG APPLE DESIGN,10,2011-05-08 13:19:00,1.65,17705.0,United Kingdom,16.5,2011,5
561114,21982,PACK OF 12 SUKI TISSUES ,24,2011-07-25 12:12:00,0.29,14775.0,United Kingdom,6.959999999999999,2011,7
543553,21499,BLUE POLKADOT WRAP,25,2011-02-10 10:08:00,0.42,16359.0,United Kingdom,10.5,2011,2
560360,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,24,2011-07-18 11:55:00,0.39,12744.0,Singapore,9.36,2011,7
545854,21366,MIRRORED WALL ART PHOTO FRAMES,3,2011-03-07 13:51:00,4.25,14817.0,United Kingdom,12.75,2011,3
541842,22470,HEART OF WICKER LARGE,3,2011-01-23 12:07:00,2.95,16085.0,United Kingdom,8.850000000000001,2011,1
545165,22569,FELTCRAFT CUSHION BUTTERFLY,1,2011-02-28 13:41:00,3.75,16339.0,United Kingdom,3.75,2011,2
541511,22113,GREY HEART HOT WATER BOTTLE,1,2011-01-18 16:45:00,3.75,17576.0,United Kingdom,3.75,2011,1
543447,22207,FRYING PAN UNION FLAG,4,2011-02-08 12:01:00,4.25,16265.0,United Kingdom,17.0,2011,2
563909,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,2011-08-21 12:36:00,1.65,15701.0,United Kingdom,4.949999999999999,2011,8
543978,22272,FELTCRAFT DOLL MARIA,2,2011-02-14 15:37:00,2.95,12867.0,United Kingdom,5.9,2011,2
536404,21061,PARTY INVITES FOOTBALL,12,2010-12-01 11:29:00,0.85,16218.0,United Kingdom,10.2,2010,12
560232,22899,CHILDREN'S APRON DOLLY GIRL ,2,2011-07-17 11:08:00,2.1,14810.0,United Kingdom,4.2,2011,7
555158,22501,PICNIC BASKET WICKER LARGE,2,2011-06-01 08:38:00,9.95,14842.0,United Kingdom,19.9,2011,6
556956,22386,JUMBO BAG PINK POLKADOT,100,2011-06-16 09:04:00,1.75,13694.0,United Kingdom,175.0,2011,6
540176,20674,GREEN POLKADOT BOWL,72,2011-01-05 12:40:00,1.06,17511.0,United Kingdom,76.32000000000001,2011,1
558233,23049,RECYCLED ACAPULCO MAT RED,2,2011-06-27 14:36:00,8.25,18073.0,United Kingdom,16.5,2011,6
548309,16235,RECYCLED PENCIL WITH RABBIT ERASER,1,2011-03-30 12:02:00,0.21,16657.0,United Kingdom,0.21,2011,3
545041,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-02-27 10:30:00,3.75,14952.0,United Kingdom,15.0,2011,2
559809,20674,GREEN POLKADOT BOWL,4,2011-07-12 14:57:00,1.25,16409.0,United Kingdom,5.0,2011,7
558099,35649,VINTAGE BEAD COSMETIC BAG ,3,2011-06-26 13:45:00,3.35,17593.0,United Kingdom,10.05,2011,6
552905,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-05-12 11:10:00,0.65,15974.0,United Kingdom,10.4,2011,5
548331,21902,"KEY FOB , FRONT  DOOR ",24,2011-03-30 13:28:00,0.65,13047.0,United Kingdom,15.6,2011,3
552321,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-05-09 09:15:00,0.85,17049.0,United Kingdom,8.5,2011,5
554160,21756,BATH BUILDING BLOCK WORD,1,2011-05-23 11:49:00,5.95,17841.0,United Kingdom,5.95,2011,5
554498,47599B,BLUE PARTY BAGS ,12,2011-05-24 14:39:00,2.1,15314.0,United Kingdom,25.200000000000003,2011,5
564552,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-25 17:22:00,12.75,16670.0,United Kingdom,25.5,2011,8
543981,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-02-15 08:18:00,1.65,15358.0,United Kingdom,13.2,2011,2
554994,21238,RED RETROSPOT CUP,3,2011-05-29 14:18:00,0.85,14606.0,United Kingdom,2.55,2011,5
557635,20830,SILVER PHOTO FRAME,6,2011-06-21 15:27:00,2.1,12748.0,United Kingdom,12.6,2011,6
557805,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,2011-06-23 10:27:00,7.95,17651.0,United Kingdom,15.9,2011,6
554098,22638,SET OF 4 NAPKIN CHARMS CROWNS ,2,2011-05-22 13:01:00,2.55,14769.0,United Kingdom,5.1,2011,5
543597,22459,CAST IRON HOOK GARDEN TROWEL,8,2011-02-10 12:32:00,2.55,12857.0,United Kingdom,20.4,2011,2
546760,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-03-16 14:00:00,3.25,12597.0,Spain,19.5,2011,3
544586,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-02-21 15:04:00,4.95,17338.0,United Kingdom,14.85,2011,2
549102,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-06 11:34:00,1.25,13266.0,United Kingdom,15.0,2011,4
549117,37482P,CUBIC MUG PINK POLKADOT,6,2011-04-06 12:56:00,0.39,13491.0,United Kingdom,2.34,2011,4
544278,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-02-17 12:01:00,1.49,15382.0,United Kingdom,17.88,2011,2
560185,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,144,2011-07-15 11:50:00,0.29,14676.0,United Kingdom,41.76,2011,7
539185,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-12-16 11:53:00,0.95,16470.0,United Kingdom,1.9,2010,12
536819,22988,SOLDIERS EGG CUP ,12,2010-12-02 17:12:00,1.25,13402.0,United Kingdom,15.0,2010,12
557469,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,3,2011-06-20 13:18:00,0.83,12904.0,United Kingdom,2.49,2011,6
547199,84988,SET OF 72 PINK HEART PAPER DOILIES,2,2011-03-21 12:53:00,1.45,14606.0,United Kingdom,2.9,2011,3
546774,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-03-16 15:45:00,0.85,14505.0,United Kingdom,0.85,2011,3
553316,23171,REGENCY TEA PLATE GREEN ,12,2011-05-16 12:04:00,1.65,12682.0,France,19.8,2011,5
548354,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-30 15:06:00,0.55,15981.0,United Kingdom,13.2,2011,3
552464,POST,POSTAGE,1,2011-05-09 15:12:00,18.0,12726.0,France,18.0,2011,5
554658,84006,MAGIC TREE -PAPER FLOWERS,12,2011-05-25 14:18:00,0.85,12839.0,United Kingdom,10.2,2011,5
555245,21830,ASSORTED CREEPY CRAWLIES,24,2011-06-01 14:12:00,0.42,14800.0,United Kingdom,10.08,2011,6
546017,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,4,2011-03-08 17:23:00,2.95,14507.0,United Kingdom,11.8,2011,3
548533,22842,BISCUIT TIN VINTAGE RED,2,2011-03-31 17:17:00,6.75,13883.0,United Kingdom,13.5,2011,3
564800,22992,REVOLVER WOODEN RULER ,12,2011-08-30 11:32:00,1.95,14108.0,United Kingdom,23.4,2011,8
539103,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,24,2010-12-16 10:38:00,3.81,16985.0,United Kingdom,91.44,2010,12
560650,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-07-20 11:38:00,0.42,15529.0,United Kingdom,5.04,2011,7
538839,22540,MINI JIGSAW CIRCUS PARADE ,1,2010-12-14 13:10:00,0.42,14606.0,United Kingdom,0.42,2010,12
537192,20702,PINK PADDED MOBILE,1,2010-12-05 13:42:00,4.25,16402.0,United Kingdom,4.25,2010,12
544153,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-02-16 12:11:00,1.65,15356.0,United Kingdom,1.65,2011,2
537256,22632,HAND WARMER RED RETROSPOT,96,2010-12-06 11:06:00,1.85,16210.0,United Kingdom,177.60000000000002,2010,12
560207,85135B,BLUE DRAGONFLY HELICOPTER,2,2011-07-15 13:57:00,7.95,15301.0,United Kingdom,15.9,2011,7
560102,21755,LOVE BUILDING BLOCK WORD,3,2011-07-14 18:28:00,5.95,13994.0,United Kingdom,17.85,2011,7
545591,85099B,JUMBO BAG RED RETROSPOT,20,2011-03-04 10:28:00,1.95,17581.0,United Kingdom,39.0,2011,3
542228,84992,72 SWEETHEART FAIRY CAKE CASES,10,2011-01-26 13:37:00,0.55,13113.0,United Kingdom,5.5,2011,1
544461,22193,RED DINER WALL CLOCK,1,2011-02-20 14:08:00,8.5,13744.0,United Kingdom,8.5,2011,2
547987,20718,RED RETROSPOT SHOPPER BAG,10,2011-03-29 09:11:00,1.25,17428.0,United Kingdom,12.5,2011,3
561616,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-07-28 13:02:00,1.25,15023.0,United Kingdom,5.0,2011,7
543740,37444A,YELLOW BREAKFAST CUP AND SAUCER,3,2011-02-11 13:36:00,2.95,15311.0,United Kingdom,8.850000000000001,2011,2
548550,85061W,WHITE JEWELLED HEART DECORATION,24,2011-04-01 08:22:00,0.85,18161.0,United Kingdom,20.4,2011,4
560726,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2011-07-20 14:16:00,1.69,17962.0,United Kingdom,1.69,2011,7
546117,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-03-09 13:56:00,1.69,16771.0,United Kingdom,13.52,2011,3
553654,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,2011-05-18 11:08:00,1.06,13094.0,United Kingdom,76.32000000000001,2011,5
548968,23176,ABC TREASURE BOOK BOX ,8,2011-04-05 10:58:00,2.25,12744.0,Singapore,18.0,2011,4
563708,22379,RECYCLING BAG RETROSPOT ,5,2011-08-18 15:09:00,2.1,17001.0,United Kingdom,10.5,2011,8
542347,22029,SPACEBOY BIRTHDAY CARD,12,2011-01-27 12:06:00,0.42,12826.0,United Kingdom,5.04,2011,1
545079,21717,EASTER TIN BUCKET,2,2011-02-28 10:30:00,2.55,18283.0,United Kingdom,5.1,2011,2
555147,21314,SMALL GLASS HEART TRINKET POT,8,2011-05-31 15:41:00,2.1,13505.0,Switzerland,16.8,2011,5
548714,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-04-03 15:07:00,2.95,17337.0,United Kingdom,2.95,2011,4
565226,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-09-02 08:50:00,0.55,16992.0,United Kingdom,13.2,2011,9
548148,22970,LONDON BUS COFFEE MUG,2,2011-03-29 12:31:00,2.55,17931.0,United Kingdom,5.1,2011,3
540372,62018,SOMBRERO ,6,2011-01-06 16:41:00,1.95,13081.0,United Kingdom,11.7,2011,1
544569,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-02-21 12:58:00,0.55,16980.0,United Kingdom,1.65,2011,2
543245,21844,RED RETROSPOT MUG,1,2011-02-04 14:08:00,2.95,16725.0,United Kingdom,2.95,2011,2
556204,23068,ALUMINIUM HEART,6,2011-06-09 13:16:00,2.49,17169.0,United Kingdom,14.94,2011,6
538857,82494L,WOODEN FRAME ANTIQUE WHITE ,24,2010-12-14 13:58:00,2.55,15311.0,United Kingdom,61.2,2010,12
546883,22518,CHILDS GARDEN BRUSH BLUE,6,2011-03-17 18:03:00,2.1,13707.0,United Kingdom,12.6,2011,3
557625,23209,LUNCH BAG DOILEY PATTERN ,10,2011-06-21 14:23:00,1.65,15159.0,United Kingdom,16.5,2011,6
560723,21790,VINTAGE SNAP CARDS,1,2011-07-20 13:53:00,0.85,16464.0,United Kingdom,0.85,2011,7
547358,22293,HANGING CHICK GREEN DECORATION,3,2011-03-22 12:25:00,1.45,15998.0,United Kingdom,4.35,2011,3
564305,23299,FOOD COVER WITH BEADS SET 2 ,12,2011-08-24 12:20:00,3.75,14875.0,United Kingdom,45.0,2011,8
539957,21213,PACK OF 72 SKULL CAKE CASES,24,2010-12-23 12:58:00,0.55,12585.0,Germany,13.2,2010,12
536759,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,2010-12-02 14:26:00,3.75,16781.0,United Kingdom,15.0,2010,12
561863,20978,36 PENCILS TUBE SKULLS,16,2011-07-31 10:40:00,1.25,17695.0,United Kingdom,20.0,2011,7
541223,20658,RED RETROSPOT LUGGAGE TAG,1,2011-01-14 14:39:00,1.25,17954.0,United Kingdom,1.25,2011,1
554513,22630,DOLLY GIRL LUNCH BOX,24,2011-05-24 15:56:00,1.95,14057.0,United Kingdom,46.8,2011,5
537334,20829,GLITTER HANGING BUTTERFLY STRING,3,2010-12-06 12:06:00,2.1,16719.0,United Kingdom,6.300000000000001,2010,12
541289,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,1,2011-01-17 13:23:00,1.45,14606.0,United Kingdom,1.45,2011,1
547098,22853,CAT BOWL VINTAGE CREAM,6,2011-03-21 10:13:00,3.25,16384.0,United Kingdom,19.5,2011,3
549129,22523,CHILDS GARDEN FORK PINK,1,2011-04-06 14:53:00,0.85,17042.0,United Kingdom,0.85,2011,4
566163,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-09-09 11:48:00,4.15,12637.0,France,16.6,2011,9
537659,21769,VINTAGE POST OFFICE CABINET,10,2010-12-07 16:43:00,52.77,18102.0,United Kingdom,527.7,2010,12
544400,22082,RIBBON REEL STRIPES DESIGN ,50,2011-02-18 12:31:00,1.65,14101.0,United Kingdom,82.5,2011,2
548533,21539,RED RETROSPOT BUTTER DISH,6,2011-03-31 17:17:00,4.95,13883.0,United Kingdom,29.700000000000003,2011,3
562371,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-08-04 14:30:00,8.5,13709.0,United Kingdom,17.0,2011,8
555158,22978,PANTRY ROLLING PIN,6,2011-06-01 08:38:00,3.75,14842.0,United Kingdom,22.5,2011,6
542215,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-01-26 12:27:00,1.25,12472.0,Germany,15.0,2011,1
542430,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-01-28 10:10:00,2.95,13552.0,United Kingdom,17.700000000000003,2011,1
559465,22386,JUMBO BAG PINK POLKADOT,100,2011-07-08 13:26:00,1.79,14680.0,United Kingdom,179.0,2011,7
549567,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,6,2011-04-10 15:07:00,2.55,13632.0,United Kingdom,15.3,2011,4
545585,21500,PINK POLKADOT WRAP ,25,2011-03-04 09:32:00,0.42,12541.0,Spain,10.5,2011,3
559557,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-07-11 10:33:00,1.65,17444.0,Canada,16.5,2011,7
554520,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-05-24 17:03:00,0.85,17841.0,United Kingdom,0.85,2011,5
557414,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-06-20 11:42:00,1.65,15840.0,United Kingdom,16.5,2011,6
543006,47599A,PINK PARTY BAGS,1,2011-02-02 12:53:00,2.1,17975.0,United Kingdom,2.1,2011,2
557802,22132,RED LOVE HEART SHAPE CUP,12,2011-06-23 10:15:00,0.85,15130.0,United Kingdom,10.2,2011,6
557604,22197,POPCORN HOLDER,11,2011-06-21 12:03:00,0.85,15039.0,United Kingdom,9.35,2011,6
551291,23159,SET OF 5 PANCAKE DAY MAGNETS,24,2011-04-27 14:26:00,1.85,14298.0,United Kingdom,44.400000000000006,2011,4
536787,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 15:24:00,1.06,17850.0,United Kingdom,6.36,2010,12
537335,22735,RIBBON REEL SOCKS AND MITTENS,1,2010-12-06 12:15:00,1.65,15048.0,United Kingdom,1.65,2010,12
545999,22585,PACK OF 6 BIRDY GIFT TAGS,24,2011-03-08 14:44:00,1.25,13089.0,United Kingdom,30.0,2011,3
553221,23200,JUMBO BAG PEARS,10,2011-05-16 09:58:00,2.08,16607.0,United Kingdom,20.8,2011,5
545062,22424,ENAMEL BREAD BIN CREAM,1,2011-02-27 14:07:00,12.75,12748.0,United Kingdom,12.75,2011,2
537862,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2010-12-08 16:21:00,2.95,12971.0,United Kingdom,23.6,2010,12
553864,85227,SET OF 6 3D KIT CARDS FOR KIDS,4,2011-05-19 14:08:00,0.85,15862.0,United Kingdom,3.4,2011,5
546875,23176,ABC TREASURE BOOK BOX ,8,2011-03-17 16:38:00,2.25,12514.0,Italy,18.0,2011,3
541256,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-01-16 14:36:00,0.29,13048.0,United Kingdom,6.959999999999999,2011,1
544645,22324,BLUE POLKADOT KIDS BAG,24,2011-02-22 11:58:00,1.95,16843.0,United Kingdom,46.8,2011,2
566290,22505,MEMO BOARD COTTAGE DESIGN,1,2011-09-11 15:24:00,4.95,14456.0,United Kingdom,4.95,2011,9
542236,21454,PAINTED PINK RABBIT ,6,2011-01-26 14:19:00,0.85,17027.0,United Kingdom,5.1,2011,1
551014,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-04-26 11:04:00,1.95,13209.0,United Kingdom,15.6,2011,4
553725,23199,JUMBO BAG APPLES,10,2011-05-18 16:51:00,1.95,17047.0,United Kingdom,19.5,2011,5
564473,22383,LUNCH BAG SUKI DESIGN ,20,2011-08-25 12:33:00,1.65,16722.0,United Kingdom,33.0,2011,8
546440,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-03-14 10:31:00,2.55,16871.0,United Kingdom,15.3,2011,3
561359,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-07-26 15:29:00,1.65,17160.0,United Kingdom,16.5,2011,7
542227,22357,KINGS CHOICE BISCUIT TIN,4,2011-01-26 13:33:00,4.25,14243.0,United Kingdom,17.0,2011,1
555631,22917,HERB MARKER ROSEMARY,2,2011-06-06 12:06:00,0.65,18118.0,United Kingdom,1.3,2011,6
543923,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,2011-02-14 14:14:00,2.55,14644.0,United Kingdom,15.3,2011,2
560712,21033,JUMBO BAG CHARLIE AND LOLA TOYS,2,2011-07-20 13:06:00,2.08,14456.0,United Kingdom,4.16,2011,7
554979,22295,HEART FILIGREE DOVE LARGE,3,2011-05-29 11:34:00,1.65,16931.0,United Kingdom,4.949999999999999,2011,5
562928,22560,TRADITIONAL MODELLING CLAY,24,2011-08-10 15:29:00,1.25,15494.0,United Kingdom,30.0,2011,8
563659,22367,CHILDRENS APRON SPACEBOY DESIGN,50,2011-08-18 11:00:00,1.65,13694.0,United Kingdom,82.5,2011,8
550779,22722,SET OF 6 SPICE TINS PANTRY DESIGN,24,2011-04-20 13:36:00,3.45,17511.0,United Kingdom,82.80000000000001,2011,4
557119,21931,JUMBO STORAGE BAG SUKI,10,2011-06-16 17:08:00,2.08,17416.0,United Kingdom,20.8,2011,6
563897,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-08-21 10:44:00,4.95,12523.0,France,14.85,2011,8
542719,21355,TOAST ITS - I LOVE YOU ,1,2011-01-31 14:18:00,1.25,17619.0,United Kingdom,1.25,2011,1
561893,21623,VINTAGE UNION JACK MEMOBOARD,2,2011-07-31 14:39:00,9.95,12942.0,United Kingdom,19.9,2011,7
548410,22992,REVOLVER WOODEN RULER ,60,2011-03-31 10:29:00,1.95,12731.0,France,117.0,2011,3
553923,21394,RED POLKADOT BEAKER ,96,2011-05-20 09:30:00,0.39,13266.0,United Kingdom,37.44,2011,5
538799,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2010-12-14 11:48:00,1.45,15039.0,United Kingdom,1.45,2010,12
555570,23231,WRAP DOILEY DESIGN,25,2011-06-05 15:36:00,0.42,15152.0,United Kingdom,10.5,2011,6
554823,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-05-26 14:20:00,2.95,16624.0,United Kingdom,29.5,2011,5
558759,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-07-03 12:36:00,1.25,13148.0,United Kingdom,30.0,2011,7
545238,21495,SKULLS AND CROSSBONES WRAP,25,2011-03-01 11:02:00,0.42,15241.0,United Kingdom,10.5,2011,3
545377,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-03-02 11:32:00,2.95,14606.0,United Kingdom,2.95,2011,3
563614,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,120,2011-08-18 08:51:00,1.04,12415.0,Australia,124.8,2011,8
547703,21844,RED RETROSPOT MUG,12,2011-03-24 17:10:00,2.95,12540.0,Spain,35.400000000000006,2011,3
553832,20757,RED DAISY POCKET BOOK ,12,2011-05-19 11:38:00,0.85,12957.0,United Kingdom,10.2,2011,5
563944,21373,MIRRORED WALL ART SNOWFLAKES,12,2011-08-22 10:08:00,0.75,17581.0,United Kingdom,9.0,2011,8
555739,POST,POSTAGE,3,2011-06-07 09:49:00,15.0,12380.0,Belgium,45.0,2011,6
562560,22496,SET OF 2 ROUND TINS DUTCH CHEESE,2,2011-08-05 17:12:00,2.95,14156.0,EIRE,5.9,2011,8
564437,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-08-25 12:10:00,0.85,13320.0,United Kingdom,8.5,2011,8
542797,22956,36 FOIL HEART CAKE CASES,1,2011-02-01 11:08:00,2.1,17884.0,United Kingdom,2.1,2011,2
556670,21937,STRAWBERRY   PICNIC BAG,50,2011-06-13 16:29:00,2.55,15838.0,United Kingdom,127.5,2011,6
564037,21159,MOODY BOY  DOOR HANGER ,2,2011-08-22 12:26:00,0.39,14800.0,United Kingdom,0.78,2011,8
551956,23060,HEART BEADED TRELLIS DECORATION,6,2011-05-05 12:22:00,2.08,15021.0,United Kingdom,12.48,2011,5
564860,84687,BEACH HUT SHELF W 3 DRAWERS,2,2011-08-31 10:06:00,5.95,17725.0,United Kingdom,11.9,2011,8
537775,21498,RED RETROSPOT WRAP ,25,2010-12-08 12:41:00,0.42,17722.0,United Kingdom,10.5,2010,12
559173,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,2011-07-07 10:03:00,1.45,12540.0,Spain,17.4,2011,7
549588,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,8,2011-04-11 10:04:00,3.75,12428.0,Finland,30.0,2011,4
538012,22794,SWEETHEART WIRE MAGAZINE RACK,1,2010-12-09 12:32:00,7.95,14527.0,United Kingdom,7.95,2010,12
543250,21408,SPOTTY PINK DUCK DOORSTOP,3,2011-02-04 14:46:00,4.25,13911.0,United Kingdom,12.75,2011,2
538665,22782,SET 3 WICKER STORAGE BASKETS ,4,2010-12-13 15:56:00,9.95,17576.0,United Kingdom,39.8,2010,12
553657,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2011-05-18 11:28:00,1.95,14583.0,United Kingdom,1.95,2011,5
552061,21864,UNION JACK FLAG PASSPORT COVER ,6,2011-05-06 10:43:00,2.1,13001.0,United Kingdom,12.6,2011,5
558684,23118,PARISIENNE JEWELLERY DRAWER ,4,2011-07-01 11:29:00,7.5,14016.0,EIRE,30.0,2011,7
563214,23323,WHITE WICKER STAR ,1,2011-08-14 12:56:00,2.1,16370.0,United Kingdom,2.1,2011,8
561926,22626,BLACK KITCHEN SCALES,2,2011-08-01 12:48:00,8.5,12749.0,United Kingdom,17.0,2011,8
554976,22294,HEART FILIGREE DOVE  SMALL,24,2011-05-29 10:57:00,1.25,15046.0,United Kingdom,30.0,2011,5
565235,22715,CARD WEDDING DAY,12,2011-09-02 09:43:00,0.42,13418.0,United Kingdom,5.04,2011,9
558679,22736,RIBBON REEL MAKING SNOWMEN ,5,2011-07-01 10:58:00,1.65,17800.0,United Kingdom,8.25,2011,7
559686,22973,CHILDREN'S CIRCUS PARADE MUG,6,2011-07-11 15:26:00,1.65,17966.0,United Kingdom,9.9,2011,7
561795,22894,TABLECLOTH RED APPLES DESIGN ,2,2011-07-29 13:28:00,9.95,12716.0,France,19.9,2011,7
